GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore
2023R0806,2023,R8,2023-05-06,16.4,-1.3,0.2,Manuka Oval,7:30 PM,10039.0,Greater Western Sydney,2.3,5.4,5.9,10.11,71.0,Western Bulldogs,4.1,7.4,11.6,13.8,86
2023R0807,2023,R8,2023-05-07,15.9,3.9,0.6,Adelaide Oval,12:40 PM,36247.0,Port Adelaide,3.4,5.11,9.16,12.2,92.0,Essendon,6.1,9.1,11.3,13.9,87
2023R0808,2023,R8,2023-05-07,12.1,5.4,3.4999999999999996,M.C.G.,3:20 PM,71463.0,Collingwood,3.5,4.6,6.9,11.11,77.0,Sydney,1.2,5.8,5.1,6.12,48
2023R0809,2023,R8,2023-05-07,12.1,5.4,3.4999999999999996,Docklands,4:40 PM,22065.0,North Melbourne,0.4,0.7,3.7,4.1,34.0,St Kilda,1.6,3.9,6.15,8.16,64
2023R0901,2023,R9,2023-05-12,18.2,9.5,0.0,M.C.G.,7:20 PM,58141.0,Richmond,6.0,8.3,11.5,16.6,102.0,Geelong,2.7,5.11,7.11,11.12,78
2023R0902,2023,R9,2023-05-12,23.3,5.4,0.0,Perth Stadium,6:40 PM,36219.0,West Coast,2.3,3.5,5.7,6.7,43.0,Gold Coast,3.2,11.7,11.1,16.17,113
2023R0903,2023,R9,2023-05-13,20.5,12.4,0.0,S.C.G.,1:45 PM,28927.0,Sydney,3.1,5.2,9.5,13.8,86.0,Fremantle,1.1,7.3,12.4,16.7,103
2023R0904,2023,R9,2023-05-13,16.4,7.3,0.0,Bellerive Oval,2:10 PM,6310.0,North Melbourne,3.2,4.4,8.5,10.5,65.0,Port Adelaide,3.3,11.7,15.11,20.15,135
2023R0905,2023,R9,2023-05-13,16.8,8.0,0.2,M.C.G.,4:35 PM,39818.0,Hawthorn,0.1,1.3,6.5,7.7,49.0,Melbourne,5.5,8.6,11.1,15.13,103
2023R0906,2023,R9,2023-05-13,24.3,13.6,0.4,Gabba,7:25 PM,31898.0,Brisbane Lions,2.2,2.7,7.11,12.15,87.0,Essendon,1.3,4.5,5.6,6.9,45
2023R0907,2023,R9,2023-05-13,16.8,8.0,0.2,Docklands,7:30 PM,42756.0,Carlton,0.3,1.4,5.8,8.11,59.0,Western Bulldogs,2.2,4.4,6.1,11.13,79
2023R0908,2023,R9,2023-05-14,23.8,9.0,0.0,Adelaide Oval,12:40 PM,33805.0,Adelaide,6.2,10.2,15.6,19.7,121.0,St Kilda,1.1,5.5,7.7,10.9,69
2023R0909,2023,R9,2023-05-14,20.2,4.7,0.0,M.C.G.,4:40 PM,37631.0,Collingwood,5.1,9.4,13.8,18.12,120.0,Greater Western Sydney,2.4,3.8,6.9,7.13,55
2023R1001,2023,R10,2023-05-19,17.0,6.2,2.4,Adelaide Oval,7:20 PM,37565.0,Port Adelaide,3.2,5.7,8.8,11.14,80.0,Melbourne,1.2,3.5,10.7,11.1,76
2023R1002,2023,R10,2023-05-20,14.7,7.2,3.4999999999999996,Docklands,1:45 PM,21003.0,North Melbourne,3.3,5.3,10.4,14.6,90.0,Sydney,3.6,7.7,11.7,14.9,93
2023R1003,2023,R10,2023-05-20,12.5,1.9,3.2,Eureka Stadium,2:10 PM,10114.0,Western Bulldogs,4.7,5.13,9.19,11.19,85.0,Adelaide,1.2,3.4,4.6,5.1,40
2023R1004,2023,R10,2023-05-20,23.4,12.0,0.0,Perth Stadium,2:35 PM,45811.0,Fremantle,3.2,8.4,13.6,16.1,106.0,Geelong,3.4,6.7,11.8,11.11,77
2023R1005,2023,R10,2023-05-20,22.6,8.8,0.0,Gabba,7:30 PM,23286.0,Brisbane Lions,4.2,6.6,10.8,16.11,107.0,Gold Coast,2.5,5.6,8.9,9.1,64
2023R1006,2023,R10,2023-05-20,14.7,7.2,3.4999999999999996,M.C.G.,7:40 PM,78189.5,Essendon,4.1,5.7,6.1,10.11,71.0,Richmond,3.5,6.6,8.1,10.1,70
2023R1007,2023,R10,2023-05-21,16.6,2.3,0.0,York Park,1:10 PM,9135.0,Hawthorn,7.1,11.4,14.8,22.1,142.0,West Coast,2.0,4.0,4.1,4.2,26
2023R1008,2023,R10,2023-05-21,14.8,9.2,2.4,M.C.G.,3:20 PM,78189.5,Carlton,1.2,4.6,5.1,7.15,57.0,Collingwood,5.2,10.5,11.6,13.7,85
2023R1009,2023,R10,2023-05-21,19.9,7.1,0.0,Sydney Showground,4:40 PM,7508.0,Greater Western Sydney,4.1,8.3,11.4,12.8,80.0,St Kilda,3.3,8.3,11.7,13.14,92
2023R1101,2023,R11,2023-05-26,17.3,12.9,0.0,S.C.G.,7:50 PM,36310.0,Sydney,4.1,6.2,8.8,11.11,77.0,Carlton,3.4,4.8,6.12,6.15,51
2023R1102,2023,R11,2023-05-27,15.6,8.3,0.9,Docklands,1:45 PM,32022.0,St Kilda,3.2,5.4,11.4,12.6,78.0,Hawthorn,2.4,4.1,7.14,12.16,88
2023R1103,2023,R11,2023-05-27,15.6,8.3,0.9,M.C.G.,2:10 PM,29154.0,Melbourne,3.2,4.5,6.8,10.12,72.0,Fremantle,2.0,4.3,9.5,12.7,79
2023R1104,2023,R11,2023-05-27,15.6,8.4,0.0,Kardinia Park,4:35 PM,21349.0,Geelong,2.4,3.6,6.9,10.14,74.0,Greater Western Sydney,2.3,6.5,8.9,12.9,81
2023R1105,2023,R11,2023-05-27,31.3,21.549999999999997,0.0,Marrara Oval,6:55 PM,9316.0,Gold Coast,4.1,8.3,11.5,13.6,84.0,Western Bulldogs,4.3,4.5,8.6,11.11,77
2023R1106,2023,R11,2023-05-27,19.9,2.7,0.0,Perth Stadium,5:40 PM,39269.0,West Coast,2.3,4.5,5.9,6.1,46.0,Essendon,4.1,8.5,11.6,14.12,96
2023R1107,2023,R11,2023-05-28,16.1,10.3,3.4999999999999996,M.C.G.,1:10 PM,30357.0,Richmond,1.3,3.1,6.12,9.13,67.0,Port Adelaide,5.4,5.9,7.14,10.17,77
2023R1108,2023,R11,2023-05-28,16.1,10.3,3.4999999999999996,Docklands,3:20 PM,39467.0,Collingwood,4.3,7.5,13.8,16.9,105.0,North Melbourne,0.3,2.8,4.9,10.1,70
2023R1109,2023,R11,2023-05-28,18.1,13.0,2.4,Adelaide Oval,4:10 PM,33188.0,Adelaide,3.3,7.7,10.8,14.11,95.0,Brisbane Lions,3.5,5.8,6.17,10.18,78
2023R1201,2023,R12,2023-06-02,14.1,2.3,0.0,M.C.G.,7:50 PM,49872.0,Melbourne,3.3,5.6,7.11,8.13,61.0,Carlton,1.2,2.5,5.6,6.8,44
2023R1202,2023,R12,2023-06-03,25.3,13.8,0.0,Adelaide Oval,1:15 PM,34234.0,Port Adelaide,7.700000000000001,14.125,19.15,23.13,151.0,Hawthorn,2.3,3.5,8.8,14.12,96
2023R1203,2023,R12,2023-06-03,18.8,4.1,0.0,Perth Stadium,2:35 PM,41713.0,West Coast,0.3,4.3,8.7,8.9,57.0,Collingwood,4.3,8.5,12.9,18.12,120
2023R1204,2023,R12,2023-06-03,15.7,7.1,3.1,Docklands,7:25 PM,41944.0,Western Bulldogs,5.4,8.7,10.12,10.15,75.0,Geelong,5.2,8.5,12.6,15.7,97
2023R1205,2023,R12,2023-06-03,31.1,21.1,0.0,Marrara Oval,7:00 PM,10772.0,Gold Coast,2.4,5.5,11.1,16.16,112.0,Adelaide,6.1,8.4,11.6,13.9,87
2023R1206,2023,R12,2023-06-04,17.8,14.8,2.6,Sydney Showground,1:10 PM,9723.0,Greater Western Sydney,2.4,6.9,8.12,15.14,104.0,Richmond,6.4,9.4,11.1,16.14,110
2023R1207,2023,R12,2023-06-04,18.4,8.1,1.0,Docklands,4:40 PM,40488.0,Essendon,6.2,6.6,12.7,16.9,105.0,North Melbourne,3.0,6.4,10.8,15.9,99
2023R1301,2023,R13,2023-06-08,19.3,11.9,0.0,S.C.G.,7:10 PM,30123.0,Sydney,0.0,5.5,7.1,9.12,66.0,St Kilda,1.1,4.2,7.4,12.8,80
2023R1302,2023,R13,2023-06-09,14.7,8.1,3.4999999999999996,Docklands,7:50 PM,23110.0,Western Bulldogs,4.5,7.5,9.6,13.7,85.0,Port Adelaide,6.1,8.3,12.7,16.11,107
2023R1303,2023,R13,2023-06-10,15.9,7.8,0.0,M.C.G.,1:45 PM,35869.0,Hawthorn,4.1,5.4,11.7,15.8,98.0,Brisbane Lions,3.2,8.3,10.3,11.7,73
2023R1304,2023,R13,2023-06-10,16.5,9.1,1.6,Adelaide Oval,4:05 PM,39450.0,Adelaide,7.5,14.125,19.15,25.100000000000005,160.5,West Coast,2.1,4.2,6.3,8.4,52
2023R1305,2023,R13,2023-06-10,19.3,11.8,3.4999999999999996,Perth Stadium,5:25 PM,46843.0,Fremantle,1.3,4.4,8.9,10.1,70.0,Richmond,4.3,6.7,11.1,12.13,85
2023R1306,2023,R13,2023-06-11,16.8,10.6,3.4999999999999996,Bellerive Oval,3:20 PM,5025.0,North Melbourne,2.4,6.6,8.7,11.9,75.0,Greater Western Sydney,4.3,7.5,12.9,15.13,103
2023R1307,2023,R13,2023-06-11,16.6,9.6,0.0,M.C.G.,7:15 PM,78189.5,Carlton,1.5,3.1,5.1,6.16,52.0,Essendon,2.4,4.6,11.7,13.8,86
2023R1308,2023,R13,2023-06-12,14.1,10.1,0.0,M.C.G.,3:20 PM,78189.5,Melbourne,1.4,3.8,6.11,8.18,66.0,Collingwood,3.1,5.4,6.5,9.8,62
2023R1401,2023,R14,2023-06-15,17.1,9.4,2.2,Adelaide Oval,7:10 PM,36316.0,Port Adelaide,2.6,5.8,12.9,16.14,110.0,Geelong,6.2,7.3,10.4,11.6,72
2023R1402,2023,R14,2023-06-16,21.9,7.3,0.0,Gabba,7:50 PM,28561.0,Brisbane Lions,2.2,7.5,10.13,13.19,97.0,Sydney,4.2,6.6,8.6,12.9,81
2023R1403,2023,R14,2023-06-17,21.1,4.8,0.0,Sydney Showground,4:35 PM,8633.0,Greater Western Sydney,4.1,8.4,12.7,16.1,106.0,Fremantle,0.2,3.4,4.4,5.6,36
2023R1404,2023,R14,2023-06-17,16.0,8.9,0.4,M.C.G.,7:25 PM,62686.0,Richmond,6.4,10.7,11.1,13.12,90.0,St Kilda,5.0,8.2,11.3,11.4,70
2023R1405,2023,R14,2023-06-18,14.0,6.0,3.4999999999999996,M.C.G.,1:10 PM,29602.0,Carlton,1.2,10.5,13.8,18.12,120.0,Gold Coast,2.6,2.9,5.11,8.13,61
2023R1406,2023,R14,2023-06-18,14.0,6.0,3.4999999999999996,Docklands,4:40 PM,23829.0,North Melbourne,4.1,5.2,8.5,13.6,84.0,Western Bulldogs,1.5,5.8,10.9,15.15,105
2023R1501,2023,R15,2023-06-22,12.0,5.4,0.0,Kardinia Park,7:20 PM,19617.0,Geelong,3.4,4.7,5.1,11.12,78.0,Melbourne,2.1,4.8,6.11,8.15,63
2023R1502,2023,R15,2023-06-23,10.7,7.7,2.8,Docklands,7:50 PM,28985.0,St Kilda,1.0,2.3,6.5,8.8,56.0,Brisbane Lions,3.4,5.8,9.8,12.12,84
2023R1503,2023,R15,2023-06-24,21.0,9.2,0.0,S.C.G.,4:35 PM,31367.0,Sydney,7.700000000000001,14.125,19.15,25.100000000000005,160.5,West Coast,1.0,4.1,4.3,5.4,34
2023R1504,2023,R15,2023-06-24,15.9,8.7,3.4999999999999996,Perth Stadium,5:25 PM,43063.0,Fremantle,3.3,8.7,12.8,14.9,93.0,Essendon,2.3,5.3,6.5,9.7,61
2023R1505,2023,R15,2023-06-25,12.8,7.4,3.4,M.C.G.,1:10 PM,65930.0,Collingwood,2.4,7.5,7.8,12.1,82.0,Adelaide,1.5,2.8,9.9,11.14,80
2023R1506,2023,R15,2023-06-25,25.6,9.3,0.0,Carrara,4:40 PM,14242.0,Gold Coast,2.0,4.8,9.12,14.17,101.0,Hawthorn,3.1,3.4,5.4,5.4,34
2023R1601,2023,R16,2023-06-29,22.1,14.8,0.0,Gabba,7:20 PM,30022.0,Brisbane Lions,4.6,9.7,15.13,20.14,134.0,Richmond,1.3,1.7,4.7,7.11,53
2023R1602,2023,R16,2023-06-30,19.2,7.3,0.0,S.C.G.,7:50 PM,32098.0,Sydney,1.6,4.12,5.15,6.18,54.0,Geelong,3.3,4.4,6.8,7.12,54
2023R1603,2023,R16,2023-07-01,15.0,9.9,2.8,Adelaide Oval,1:15 PM,35226.0,Adelaide,7.2,12.5,17.8,21.12,138.0,North Melbourne,4.1,8.3,9.3,11.6,72
2023R1604,2023,R16,2023-07-01,13.7,8.2,0.5,Docklands,1:45 PM,25412.0,Western Bulldogs,3.1,7.3,9.4,16.6,102.0,Fremantle,3.0,6.3,7.5,11.7,73
2023R1605,2023,R16,2023-07-01,19.6,9.2,0.0,Carrara,4:35 PM,22483.0,Gold Coast,0.2,1.4,5.7,5.12,42.0,Collingwood,4.4,11.6,14.1,18.12,120
2023R1606,2023,R16,2023-07-01,13.7,8.2,0.5,M.C.G.,7:25 PM,38957.0,Essendon,2.2,4.8,7.12,10.14,74.0,Port Adelaide,2.7,5.8,6.9,11.12,78
2023R1607,2023,R16,2023-07-02,12.4,8.3,0.9,M.C.G.,1:10 PM,66337.0,Hawthorn,0.3,0.5,5.8,7.1,52.0,Carlton,3.4,8.7,11.1,17.1,112
2023R1608,2023,R16,2023-07-02,8.9,6.1,3.4999999999999996,Traeger Park,2:50 PM,3413.0,Melbourne,1.5,2.9,4.12,5.15,45.0,Greater Western Sydney,1.0,3.3,6.4,7.5,47
2023R1609,2023,R16,2023-07-02,19.4,3.1,0.0,Perth Stadium,2:40 PM,35579.0,West Coast,4.1,9.2,12.2,12.5,77.0,St Kilda,3.0,5.2,11.7,12.13,85
2023R1701,2023,R17,2023-07-06,14.9,9.4,0.0,M.C.G.,7:20 PM,48443.0,Richmond,2.1,5.6,8.12,12.16,88.0,Sydney,4.4,8.6,10.8,11.9,75
2023R1702,2023,R17,2023-07-07,15.0,8.5,1.6,Docklands,7:50 PM,43482.0,Western Bulldogs,3.1,6.5,7.7,11.11,77.0,Collingwood,1.4,5.6,11.8,13.11,89
2023R1703,2023,R17,2023-07-08,21.9,6.7,0.0,Gabba,1:45 PM,24843.0,Brisbane Lions,7.3,10.8,13.14,16.2,116.0,West Coast,2.0,2.2,3.3,5.5,35
2023R1704,2023,R17,2023-07-08,20.5,5.4,0.0,Sydney Showground,4:35 PM,9007.0,Greater Western Sydney,5.3,7.9,9.13,12.13,85.0,Hawthorn,3.4,7.7,8.8,10.12,72
2023R1705,2023,R17,2023-07-08,14.7,9.7,1.6,Docklands,7:25 PM,30749.0,St Kilda,3.5,4.7,6.8,8.1,58.0,Melbourne,5.0,7.2,9.5,12.7,79
2023R1706,2023,R17,2023-07-08,15.1,11.0,3.4999999999999996,Adelaide Oval,7:10 PM,31053.0,Port Adelaide,2.2,5.3,14.5,16.1,106.0,Gold Coast,4.1,6.3,7.4,11.7,73
2023R1707,2023,R17,2023-07-09,16.2,9.7,0.0,Kardinia Park,1:10 PM,21066.0,Geelong,7.700000000000001,11.5,14.8,19.11,125.0,North Melbourne,2.0,2.4,5.7,9.9,63
2023R1708,2023,R17,2023-07-09,16.5,10.0,0.2,Docklands,3:20 PM,39606.0,Essendon,7.6,12.9,14.13,17.13,115.0,Adelaide,5.1,7.2,9.5,15.7,97
2023R1709,2023,R17,2023-07-09,20.3,12.3,0.8,Perth Stadium,2:40 PM,49469.0,Fremantle,0.3,2.7,2.8,6.9,45.0,Carlton,4.3,6.8,12.12,14.14,98
2023R1801,2023,R18,2023-07-13,21.5,7.3,0.0,S.C.G.,7:20 PM,26221.0,Sydney,2.3,6.7,8.9,11.12,78.0,Western Bulldogs,5.4,6.4,9.6,11.1,76
2023R1802,2023,R18,2023-07-14,13.9,9.2,0.0,M.C.G.,7:50 PM,38030.0,Melbourne,6.2,8.3,12.4,16.9,105.0,Brisbane Lions,3.3,8.4,15.7,16.8,104
2023R1803,2023,R18,2023-07-15,13.5,8.8,0.0,M.C.G.,1:45 PM,61157.0,Collingwood,4.1,14.125,16.4,18.5,113.0,Fremantle,3.2,5.3,7.4,10.7,67
2023R1804,2023,R18,2023-07-15,21.8,12.7,0.0,Carrara,2:10 PM,13015.0,Gold Coast,3.2,5.6,9.7,11.11,77.0,St Kilda,0.1,2.2,5.3,8.3,51
2023R1805,2023,R18,2023-07-15,13.5,8.8,0.0,Docklands,4:35 PM,34306.0,Carlton,3.6,9.8,14.1,18.14,122.0,Port Adelaide,2.2,4.7,9.9,10.12,72
2023R1806,2023,R18,2023-07-15,11.7,7.0,0.0,Kardinia Park,7:25 PM,23185.0,Geelong,7.5,9.1,14.11,18.14,122.0,Essendon,0.1,3.2,4.2,7.3,45
2023R1807,2023,R18,2023-07-15,14.1,6.9,0.0,Adelaide Oval,7:10 PM,36674.0,Adelaide,4.3,6.5,8.8,8.9,57.0,Greater Western Sydney,3.4,3.6,5.9,10.11,71
2023R1808,2023,R18,2023-07-16,14.7,5.1,0.6,Docklands,1:10 PM,30201.0,North Melbourne,1.1,4.1,5.2,6.4,40.0,Hawthorn,3.8,3.13,8.14,12.16,88
2023R1809,2023,R18,2023-07-16,19.0,1.9,0.0,Perth Stadium,2:40 PM,40501.0,West Coast,1.1,2.5,6.8,8.12,60.0,Richmond,2.6,5.9,10.13,14.14,98
2023R1901,2023,R19,2023-07-21,13.5,5.5,0.4,Docklands,7:50 PM,43634.0,Essendon,3.2,5.3,6.5,7.7,49.0,Western Bulldogs,1.3,7.5,9.7,13.12,90
2023R1902,2023,R19,2023-07-22,14.7,5.0,0.0,M.C.G.,1:45 PM,57654.0,Richmond,3.2,6.6,9.9,14.12,96.0,Hawthorn,4.2,10.3,15.3,15.5,95
2023R1903,2023,R19,2023-07-22,14.7,5.0,0.0,Docklands,2:10 PM,34954.0,Carlton,7.700000000000001,14.125,17.11,21.14,140.0,West Coast,0.2,2.4,5.8,10.9,69
2023R1904,2023,R19,2023-07-22,22.3,10.0,0.0,Gabba,4:35 PM,32586.0,Brisbane Lions,2.5,4.8,7.9,9.1,64.0,Geelong,0.3,1.5,3.8,7.11,53
2023R1905,2023,R19,2023-07-22,19.1,6.5,2.0,Perth Stadium,5:40 PM,42433.0,Fremantle,2.1,5.1,9.2,12.4,76.0,Sydney,6.2,10.5,13.7,16.9,105
2023R1906,2023,R19,2023-07-22,14.6,8.2,0.2,Adelaide Oval,7:10 PM,47965.0,Port Adelaide,4.0,6.4,9.9,12.11,83.0,Collingwood,4.3,5.3,7.4,13.7,85
2023R1907,2023,R19,2023-07-23,14.4,-2.05,0.0,Manuka Oval,1:10 PM,10026.0,Greater Western Sydney,3.2,6.7,12.8,15.13,103.0,Gold Coast,4.3,6.5,7.7,9.9,63
2023R1908,2023,R19,2023-07-23,12.2,6.5,0.0,M.C.G.,3:20 PM,33122.0,Melbourne,2.2,6.4,11.7,14.13,97.0,Adelaide,1.4,3.9,6.13,13.15,93
2023R1909,2023,R19,2023-07-23,12.2,6.5,0.0,Docklands,4:40 PM,18279.0,St Kilda,3.3,3.7,4.12,9.15,69.0,North Melbourne,2.0,6.1,8.4,9.7,61
2023R2001,2023,R20,2023-07-28,18.0,9.2,3.4999999999999996,M.C.G.,7:50 PM,78189.5,Collingwood,3.4,4.6,6.11,10.16,76.0,Carlton,3.4,7.5,10.6,14.9,93
2023R2002,2023,R20,2023-07-29,14.0,4.9,0.2,Eureka Stadium,1:45 PM,9080.0,Western Bulldogs,3.5,6.1,9.1,10.13,73.0,Greater Western Sydney,1.3,2.5,8.8,11.12,78
2023R2003,2023,R20,2023-07-29,18.1,7.5,0.0,Kardinia Park,1:45 PM,21619.0,Geelong,2.2,5.4,6.1,9.1,64.0,Fremantle,0.2,5.5,7.7,10.11,71
2023R2004,2023,R20,2023-07-29,24.3,11.7,0.0,Carrara,4:35 PM,14097.0,Gold Coast,2.2,5.3,10.3,15.6,96.0,Brisbane Lions,3.3,4.6,6.1,7.13,55
2023R2005,2023,R20,2023-07-29,18.3,10.4,0.1,Docklands,7:25 PM,38329.0,Essendon,5.2,7.4,10.6,15.9,99.0,Sydney,5.1,10.5,14.7,15.11,101
2023R2006,2023,R20,2023-07-29,17.0,8.7,0.0,Adelaide Oval,7:10 PM,50023.0,Adelaide,4.2,8.8,11.11,16.16,112.0,Port Adelaide,2.2,4.3,7.7,9.11,65
2023R2007,2023,R20,2023-07-30,17.0,8.9,0.1,Docklands,1:10 PM,22769.0,Hawthorn,3.1,6.4,12.6,14.9,93.0,St Kilda,7.475,11.3,14.5,19.8,122
2023R2008,2023,R20,2023-07-30,17.0,8.9,0.1,M.C.G.,3:20 PM,52294.0,Richmond,5.4,9.7,13.8,15.8,98.0,Melbourne,3.5,8.5,14.6,20.1,130
2023R2009,2023,R20,2023-07-30,18.3,12.3,0.8,Perth Stadium,2:40 PM,38231.0,West Coast,4.2,7.5,10.11,10.12,72.0,North Melbourne,1.1,6.4,6.4,10.7,67
2023R2101,2023,R21,2023-08-04,17.3,12.3,0.0,Docklands,7:50 PM,39304.0,Western Bulldogs,7.700000000000001,12.5,16.7,19.12,126.0,Richmond,2.1,5.5,7.8,10.11,71
2023R2102,2023,R21,2023-08-05,13.1,7.4,0.0,Docklands,1:45 PM,30742.0,Essendon,1.6,7.8,8.1,10.13,73.0,West Coast,2.2,4.3,6.5,11.6,72
2023R2103,2023,R21,2023-08-05,13.4,5.9,0.2,Adelaide Oval,1:40 PM,35777.0,Adelaide,5.2,8.4,8.11,13.11,89.0,Gold Coast,0.3,3.6,6.6,9.7,61
2023R2104,2023,R21,2023-08-05,13.1,7.4,0.0,M.C.G.,4:35 PM,62134.0,Hawthorn,4.2,6.4,12.7,16.9,105.0,Collingwood,0.3,4.5,8.5,11.7,73
2023R2105,2023,R21,2023-08-05,15.1,8.1,0.0,Kardinia Park,7:25 PM,21279.0,Geelong,7.2,9.5,10.9,14.13,97.0,Port Adelaide,5.1,6.6,10.8,12.13,85
2023R2106,2023,R21,2023-08-05,17.9,9.5,0.0,Sydney Showground,7:30 PM,19332.0,Greater Western Sydney,4.2,7.6,10.9,12.13,85.0,Sydney,5.0,11.0,13.2,15.6,96
2023R2107,2023,R21,2023-08-06,15.0,7.9,0.0,Bellerive Oval,1:10 PM,8034.0,North Melbourne,5.5,8.8,9.9,10.11,71.0,Melbourne,1.3,8.4,14.7,15.13,103
2023R2108,2023,R21,2023-08-06,13.6,7.9,0.0,Docklands,3:20 PM,42656.0,St Kilda,3.1,7.2,8.3,8.6,54.0,Carlton,2.4,3.4,6.7,10.13,73
2023R2109,2023,R21,2023-08-06,22.1,4.5,0.0,Perth Stadium,2:40 PM,37845.0,Fremantle,2.2,5.4,8.8,11.8,74.0,Brisbane Lions,1.4,3.5,8.8,11.11,77
2023R2201,2023,R22,2023-08-11,14.8,8.6,0.0,M.C.G.,7:50 PM,78189.5,Collingwood,3.4,7.8,13.11,16.13,109.0,Geelong,6.2,8.3,10.5,15.11,101
2023R2202,2023,R22,2023-08-12,15.7,9.8,0.2,Docklands,1:45 PM,37231.0,North Melbourne,3.0,6.1,9.3,12.5,77.0,Essendon,2.1,5.2,10.4,13.8,86
2023R2203,2023,R22,2023-08-12,22.3,7.7,0.0,S.C.G.,1:45 PM,33911.0,Sydney,3.2,9.2,15.4,18.6,114.0,Gold Coast,4.1,9.4,11.6,13.12,90
2023R2204,2023,R22,2023-08-12,26.4,10.1,0.0,Gabba,4:35 PM,30107.0,Brisbane Lions,4.4,7.6,14.8,15.9,99.0,Adelaide,4.1,7.7,11.1,13.15,93
2023R2205,2023,R22,2023-08-12,15.7,9.8,0.2,M.C.G.,7:30 PM,68577.0,Carlton,1.3,3.5,6.6,9.6,60.0,Melbourne,1.0,3.3,6.6,8.8,56
2023R2206,2023,R22,2023-08-12,16.6,5.6,0.0,Perth Stadium,6:10 PM,51172.0,West Coast,2.2,2.5,2.6,4.9,33.0,Fremantle,4.4,10.8,17.11,20.14,134
2023R2207,2023,R22,2023-08-13,12.0,-1.0,0.0,York Park,1:10 PM,12480.0,Hawthorn,1.1,4.8,6.9,9.13,67.0,Western Bulldogs,4.3,6.5,6.8,9.1,64
2023R2208,2023,R22,2023-08-13,13.0,5.8,3.4999999999999996,Docklands,3:20 PM,31119.0,St Kilda,5.0,10.2,13.6,14.9,93.0,Richmond,2.1,5.3,6.5,8.9,57
2023R2209,2023,R22,2023-08-13,14.9,10.4,1.6,Adelaide Oval,4:10 PM,32597.0,Port Adelaide,7.3,10.7,16.9,21.1,136.0,Greater Western Sydney,3.0,4.2,8.5,13.7,85
2023R2301,2023,R23,2023-08-18,14.1,7.8,3.4999999999999996,Docklands,7:50 PM,38350.0,Collingwood,4.2,6.5,12.7,15.1,100.0,Brisbane Lions,6.2,9.3,14.7,19.1,124
2023R2302,2023,R23,2023-08-19,18.4,7.6,0.3,M.C.G.,1:45 PM,59555.0,Richmond,3.2,10.5,11.1,14.17,101.0,North Melbourne,2.3,6.7,10.7,10.12,72
2023R2303,2023,R23,2023-08-19,20.9,14.4,0.0,Carrara,2:10 PM,19253.0,Gold Coast,6.5,7.7,9.7,13.9,87.0,Carlton,1.2,7.5,8.12,13.13,91
2023R2304,2023,R23,2023-08-19,19.6,5.1,0.0,Sydney Showground,4:35 PM,10281.0,Greater Western Sydney,7.3,13.5,19.15,25.100000000000005,160.5,Essendon,1.0,2.1,4.4,5.6,36
2023R2305,2023,R23,2023-08-19,18.4,7.6,0.3,Docklands,7:25 PM,40103.0,St Kilda,4.3,6.8,9.14,12.16,88.0,Geelong,2.3,4.4,6.5,8.7,55
2023R2306,2023,R23,2023-08-19,15.2,11.8,0.8,Adelaide Oval,7:10 PM,44817.0,Adelaide,1.3,4.3,6.5,10.13,73.0,Sydney,4.3,9.5,11.7,11.8,74
2023R2307,2023,R23,2023-08-20,18.7,12.3,0.0,Docklands,1:10 PM,23965.0,Western Bulldogs,3.2,5.7,10.1,12.13,85.0,West Coast,5.3,7.6,9.7,14.8,92
2023R2308,2023,R23,2023-08-20,18.7,12.3,0.0,M.C.G.,3:20 PM,50142.0,Melbourne,3.2,6.5,10.6,13.9,87.0,Hawthorn,4.2,6.3,8.5,9.6,60
2023R2309,2023,R23,2023-08-20,19.9,7.0,0.0,Perth Stadium,2:40 PM,38360.0,Fremantle,2.4,4.7,5.8,8.1,58.0,Port Adelaide,2.3,6.4,9.6,11.8,74
2023R2401,2023,R24,2023-08-25,21.0,10.4,0.0,M.C.G.,7:50 PM,74344.0,Essendon,0.2,2.4,2.1,3.13,31.0,Collingwood,7.475,12.2,14.3,16.5,101
2023R2402,2023,R24,2023-08-26,14.6,10.3,0.1,M.C.G.,1:45 PM,27951.0,Hawthorn,2.0,4.1,7.4,8.8,56.0,Fremantle,3.4,8.6,11.8,14.9,93
2023R2403,2023,R24,2023-08-26,12.1,4.1,0.6,Bellerive Oval,1:45 PM,4378.0,North Melbourne,2.3,7.6,13.7,20.12,132.0,Gold Coast,4.2,8.6,10.9,14.13,97
2023R2404,2023,R24,2023-08-26,24.1,11.8,0.0,Gabba,4:35 PM,31689.0,Brisbane Lions,2.8,4.11,7.11,9.18,72.0,St Kilda,3.1,3.3,7.5,9.6,60
2023R2405,2023,R24,2023-08-26,13.9,9.4,0.0,Kardinia Park,7:25 PM,20533.0,Geelong,2.5,7.11,10.13,11.13,79.0,Western Bulldogs,3.1,6.2,10.5,16.8,104
